longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time
74.4,31.6,32.160297,81.98359,11.149342,1976.1332,88.36201,90.347115,143.76524,1264.5266,2020-07-16 21:00:00
74.4,31.6,0.69103974,45.288635,49.85654,855.7242,22.011063,64.26168,111.25657,1260.0236,2020-07-16 00:00:00
74.4,31.6,3.3494956,22.159588,94.03307,672.8108,23.629883,69.73694,121.15409,1258.3092,2020-07-16 03:00:00
74.4,31.6,0.41619757,5.358717,187.97083,447.73816,12.691624,66.7799,116.06237,1253.6781,2020-07-16 09:00:00
74.4,31.6,0.4401862,8.550619,166.38448,451.88412,12.74595,80.25922,140.94926,1253.991,2020-07-16 12:00:00
74.4,31.6,0.9871201,63.30729,62.259644,1077.2772,52.219322,83.89768,135.06471,1261.4098,2020-07-16 15:00:00
74.4,31.6,8.643707,80.88871,27.87487,1476.4716,71.79342,88.371475,140.50752,1262.7672,2020-07-16 18:00:00
74.4,31.6,0.5460983,4.4742007,156.81264,341.32828,9.477216,45.836674,71.42652,1246.8073,2020-07-17 09:00:00
74.4,31.6,89.38409,88.2131,1.3745017,3140.1147,137.22752,99.16281,158.90906,1265.8252,2020-07-17 00:00:00
74.4,31.6,4.3117566,29.606426,113.30493,880.663,29.666801,73.90734,121.85167,1255.7699,2020-07-17 03:00:00
74.4,31.6,0.62579346,5.1192102,175.83957,427.7853,13.22752,60.100544,95.98155,1250.0499,2020-07-17 06:00:00
74.4,31.6,0.48339358,8.575479,137.11824,345.59134,11.55188,27.744926,42.86201,1246.2544,2020-07-17 12:00:00
74.4,31.6,0.81456906,47.59069,64.18432,783.27386,40.305916,33.263145,49.862793,1255.0826,2020-07-17 15:00:00
74.4,31.6,14.72714,75.54882,23.668468,1385.0586,72.374504,38.638622,58.246075,1259.7153,2020-07-17 18:00:00
74.4,31.6,19.415682,80.86301,14.019737,1581.1827,74.83841,42.79628,65.315094,1260.6969,2020-07-17 21:00:00
74.4,31.6,0.74222016,5.971499,167.3892,443.4893,13.433078,52.15651,80.598465,1248.1377,2020-07-18 06:00:00
74.4,31.6,16.637178,88.67892,12.790062,1692.147,76.20322,60.47364,90.00201,1260.66,2020-07-18 21:00:00
74.4,31.6,28.069834,78.27183,8.91205,1790.7305,72.56002,50.223633,75.65451,1262.2365,2020-07-18 00:00:00
74.4,31.6,3.2138503,23.988642,91.17965,687.4952,17.953943,45.481056,70.3479,1252.6193,2020-07-18 03:00:00
74.4,31.6,0.4521283,5.1446834,176.34755,413.85544,11.317343,57.222744,87.730995,1246.6084,2020-07-18 09:00:00
74.4,31.6,0.5553247,8.933132,167.37247,416.52792,13.707444,71.531944,110.42208,1246.5502,2020-07-18 12:00:00
74.4,31.6,18.995237,92.93983,41.195213,1705.0419,98.23126,78.449936,118.960785,1262.571,2020-07-18 15:00:00
74.4,31.6,19.797132,90.15168,23.111288,1772.8622,83.47195,70.84696,105.83507,1260.3187,2020-07-18 18:00:00
74.4,31.6,0.61047417,6.6093802,203.63342,450.04535,12.801923,56.15151,86.855995,1246.9432,2020-07-19 09:00:00
74.4,31.6,6.590851,65.87436,30.91514,1273.5646,56.163483,63.940746,95.49607,1260.3672,2020-07-19 21:00:00
74.4,31.6,24.12971,65.37468,13.286268,1587.3663,68.495674,57.940037,86.475784,1263.0796,2020-07-19 00:00:00
74.4,31.6,4.2180653,28.200617,83.22796,779.5721,25.963291,47.377377,72.87086,1256.073,2020-07-19 03:00:00
74.4,31.6,0.7571913,6.876875,172.0751,475.02316,12.447072,47.79845,72.898155,1249.5824,2020-07-19 06:00:00
74.4,31.6,0.42747813,10.349071,206.26619,497.22662,16.721169,88.43324,137.0785,1247.6719,2020-07-19 12:00:00
74.4,31.6,0.80844134,69.93862,86.93167,1218.4648,61.74542,88.80801,134.90372,1260.1788,2020-07-19 15:00:00
74.4,31.6,1.5346458,62.602856,52.142193,1171.3597,52.024906,72.72894,108.17321,1259.3021,2020-07-19 18:00:00
74.4,31.6,0.52945596,5.207891,167.70583,350.94244,11.286983,68.22757,133.14424,1250.7979,2020-07-20 09:00:00
74.4,31.6,22.847797,96.45002,8.591407,1931.2665,63.208145,71.61418,110.36526,1261.123,2020-07-20 00:00:00
74.4,31.6,4.610344,39.541637,92.6104,953.52734,24.559904,68.19485,109.189896,1255.5076,2020-07-20 03:00:00
74.4,31.6,0.89280194,7.31141,177.29178,458.3057,12.940075,79.108185,132.81674,1251.7186,2020-07-20 06:00:00
74.4,31.6,0.8637301,12.425149,137.33751,404.41058,16.74568,75.7747,164.24144,1251.896,2020-07-20 12:00:00
74.4,31.6,7.7321386,75.82696,36.14436,1253.2654,71.85546,81.10327,168.84167,1261.2622,2020-07-20 15:00:00
74.4,31.6,0.42935824,48.42599,53.057495,833.69354,38.01861,72.921616,145.13394,1258.1935,2020-07-20 18:00:00
74.4,31.6,0.16711965,27.446209,68.927284,523.98224,13.9834585,51.284843,105.81682,1254.9844,2020-07-20 21:00:00
74.4,31.6,2.0172386,16.101646,76.12426,412.13135,13.972874,43.413647,73.42262,1254.9297,2020-07-21 06:00:00
74.4,31.6,0.27188277,24.605717,62.777187,440.19992,14.068284,30.540699,58.027565,1253.912,2020-07-21 00:00:00
74.4,31.6,4.1274376,24.517164,62.354492,527.0642,17.793787,30.146854,56.235764,1255.581,2020-07-21 03:00:00
74.4,31.6,2.2813573,14.236413,104.65405,419.10583,15.648527,51.614834,89.16697,1255.396,2020-07-21 09:00:00
74.4,31.6,0.89374197,14.389502,107.54252,429.60953,14.923518,42.93927,66.57462,1254.3602,2020-07-21 12:00:00
74.4,31.6,1.8980614,55.249344,42.906475,899.8128,46.04286,42.150955,62.630318,1259.9886,2020-07-21 15:00:00
74.4,31.6,55.44835,88.36615,4.4538083,2212.3684,126.97111,51.161663,74.24402,1265.8569,2020-07-21 18:00:00
74.4,31.6,34.398865,83.428314,1.6023989,1940.4269,85.60147,48.61274,69.180855,1264.0374,2020-07-21 21:00:00
74.4,31.6,0.7956288,6.358047,178.22426,446.48615,13.869817,36.093945,52.99754,1252.8286,2020-07-22 06:00:00
74.4,31.6,27.908146,112.752914,1.9439864,2273.3323,102.40201,81.158104,121.72021,1263.6078,2020-07-22 21:00:00
74.4,31.6,62.184387,78.08625,0.085591435,2371.348,107.83647,38.04242,53.83871,1265.4075,2020-07-22 00:00:00
74.4,31.6,6.775727,33.6746,89.930145,911.4412,33.05237,32.5751,47.28762,1257.8151,2020-07-22 03:00:00
74.4,31.6,0.50491023,5.1646852,204.76024,414.17996,14.55083,40.33809,59.278732,1251.4335,2020-07-22 09:00:00
74.4,31.6,0.60072553,9.9129925,164.96187,397.43613,16.203934,58.88391,93.05069,1251.5249,2020-07-22 12:00:00
74.4,31.6,45.269234,123.19013,18.844442,2461.1465,167.52715,76.26826,118.085075,1266.0055,2020-07-22 15:00:00
74.4,31.6,37.386616,124.79904,4.742025,2562.9182,121.36229,80.78474,122.06113,1263.5127,2020-07-22 18:00:00
74.4,31.6,0.49968776,5.4776607,212.70358,425.17944,15.337128,56.83405,92.13752,1253.4178,2020-07-23 09:00:00
74.4,31.6,1.3898784,60.469498,40.70697,1105.1332,46.438652,83.16208,126.81986,1261.5985,2020-07-23 21:00:00
74.4,31.6,57.92214,93.48978,0.002936844,2572.8762,118.82014,82.537056,127.72955,1265.1788,2020-07-23 00:00:00
74.4,31.6,11.834021,58.874046,83.6453,1435.451,58.909676,82.32732,133.93805,1260.8981,2020-07-23 03:00:00
74.4,31.6,0.69967425,7.007909,193.79797,473.84683,16.822264,61.47218,100.66062,1253.7059,2020-07-23 06:00:00
74.4,31.6,0.5605472,9.771499,191.8721,430.9353,17.704111,79.50884,138.3305,1253.8057,2020-07-23 12:00:00
74.4,31.6,5.8181314,95.029816,57.673748,1583.384,83.32725,92.76144,151.82263,1262.768,2020-07-23 15:00:00
74.4,31.6,1.7288527,70.99468,48.803013,1283.2384,56.84018,88.626335,137.0565,1261.8015,2020-07-23 18:00:00
74.4,31.6,2.87028,72.44159,27.58874,1324.2312,55.608505,64.74717,102.30452,1262.3234,2020-07-24 21:00:00
74.4,31.6,0.578234,8.088046,168.57893,423.32523,14.577302,67.04283,113.6915,1253.5983,2020-07-24 12:00:00
74.4,31.6,1.3806869,67.867165,54.089413,1138.5262,58.14037,66.8746,107.01451,1261.5638,2020-07-24 15:00:00
74.4,31.6,2.8296142,60.2401,29.656849,1131.7253,50.831684,85.75689,128.78687,1262.3015,2020-07-24 00:00:00
74.4,31.6,3.726629,24.395584,95.99329,782.5778,29.637835,75.06012,116.87903,1259.8794,2020-07-24 03:00:00
74.4,31.6,0.6560839,5.6290336,176.5154,428.09976,13.8311,69.874954,117.63329,1254.355,2020-07-24 06:00:00
74.4,31.6,0.5106898,4.8945503,185.8376,398.56323,11.727621,66.27297,109.97699,1253.3896,2020-07-24 09:00:00
74.4,31.6,10.3452635,81.14517,22.659336,1509.289,73.359955,65.4889,103.66098,1262.8949,2020-07-24 18:00:00
74.4,31.6,0.5202992,5.112529,178.33604,409.0143,12.134558,71.35731,110.63544,1252.288,2020-07-25 09:00:00
74.4,31.6,10.977673,78.74013,17.966232,1492.263,66.293304,46.1253,71.03087,1262.2567,2020-07-25 21:00:00
74.4,31.6,1.804753,56.30081,29.801937,1113.1163,47.505444,75.11165,115.1421,1262.3069,2020-07-25 00:00:00
74.4,31.6,2.8578854,19.615143,96.21166,664.46405,30.251303,83.110275,129.64697,1258.3523,2020-07-25 03:00:00
74.4,31.6,0.6994306,6.1987734,181.10931,484.1149,18.092094,88.1818,135.6577,1254.7056,2020-07-25 06:00:00
74.4,31.6,0.4849255,9.631953,161.9377,401.55066,13.616921,52.730705,82.74205,1251.8035,2020-07-25 12:00:00
74.4,31.6,1.3620251,69.551315,55.46575,1126.6683,58.72891,50.418884,76.31798,1260.4498,2020-07-25 15:00:00
74.4,31.6,9.914513,82.348175,24.475603,1488.5302,72.31699,49.530087,75.40049,1261.9956,2020-07-25 18:00:00
74.4,31.6,0.4299153,5.3948073,187.16522,438.49323,11.845441,48.39423,74.162415,1250.9131,2020-07-26 09:00:00
74.4,31.6,7.087962,67.925064,16.923594,1279.2174,55.371487,40.00162,62.478794,1261.8306,2020-07-26 00:00:00
74.4,31.6,5.1016755,30.255363,90.351364,870.3909,31.308334,41.97962,66.007805,1258.1818,2020-07-26 03:00:00
74.4,31.6,0.68780184,6.6765704,178.03183,493.50812,15.039098,44.62095,69.140465,1251.7552,2020-07-26 06:00:00
74.4,31.6,0.48210537,9.277555,181.14136,465.96747,15.434069,56.50448,88.030975,1251.4215,2020-07-26 12:00:00
74.4,31.6,28.929039,106.76068,40.64509,2099.3289,129.22903,66.97856,102.10648,1265.0747,2020-07-26 15:00:00
74.4,31.6,83.026855,120.911125,0.5380693,3388.3064,164.6928,75.47952,113.83522,1264.984,2020-07-26 18:00:00
74.4,31.6,72.29304,105.736496,0.8957052,3127.433,128.62921,73.23538,110.022385,1264.7,2020-07-26 21:00:00
74.4,31.6,0.45599294,5.57948,210.00899,468.1422,14.417691,62.348164,98.065254,1252.758,2020-07-27 09:00:00
74.4,31.6,20.985771,112.217026,15.533911,2309.1562,95.40945,98.10919,148.84233,1263.3254,2020-07-27 21:00:00
74.4,31.6,48.91585,100.56266,1.2714447,2555.4365,109.2581,67.02368,100.51216,1263.8694,2020-07-27 00:00:00
74.4,31.6,7.7967587,52.737225,86.89776,1279.2275,42.37263,65.88776,100.02752,1257.4867,2020-07-27 03:00:00
74.4,31.6,0.66873974,9.061081,206.57794,593.80054,18.52995,73.508415,114.530716,1253.1462,2020-07-27 06:00:00
74.4,31.6,0.49544013,10.625463,188.35312,468.63177,17.89212,79.408646,128.97362,1253.3179,2020-07-27 12:00:00
74.4,31.6,37.550255,121.50438,35.08719,2403.8628,156.36829,103.92489,164.08754,1266.1892,2020-07-27 15:00:00
74.4,31.6,49.513653,135.82832,3.0668545,3041.4841,136.3429,108.34158,166.47958,1264.2598,2020-07-27 18:00:00
74.4,31.6,64.827385,79.08789,22.91713,2576.9182,113.301704,90.82647,139.30592,1264.0092,2020-07-28 00:00:00
74.4,31.6,5.1156716,36.699333,93.12523,1028.2255,32.796673,86.72967,141.2913,1258.5681,2020-07-28 03:00:00
74.4,31.6,0.82842606,7.5700526,189.3007,522.34235,16.338036,84.01996,155.58978,1253.7823,2020-07-28 06:00:00
74.4,31.6,0.52249265,5.353333,199.23364,411.2259,15.436285,69.29171,132.72113,1251.8198,2020-07-28 09:00:00
74.4,31.6,1.1839731,14.724716,146.3751,437.78665,22.146988,39.700596,82.846504,1252.8374,2020-07-28 12:00:00
74.4,31.6,40.295612,68.50946,57.336826,1780.0342,103.38245,55.54737,96.23766,1262.1941,2020-07-28 15:00:00
74.4,31.6,9.974118,68.8839,38.440025,1304.0271,58.99435,65.6783,103.20836,1261.5802,2020-07-28 18:00:00
74.4,31.6,1.8016891,51.684513,37.910538,978.17346,37.393578,65.68457,101.143875,1261.6904,2020-07-28 21:00:00
74.4,31.6,0.46706462,5.381198,176.13567,382.347,12.301399,63.354816,124.92055,1252.4996,2020-07-29 09:00:00
74.4,31.6,0.25980142,27.820534,74.76411,569.2233,21.381567,38.345467,65.168304,1257.5287,2020-07-29 21:00:00
74.4,31.6,0.8503605,44.30312,49.415203,838.2856,29.653723,62.76784,98.89138,1260.2915,2020-07-29 00:00:00
74.4,31.6,2.3954513,18.021414,97.029236,529.6172,17.509266,56.55336,93.0603,1257.1344,2020-07-29 03:00:00
74.4,31.6,0.83180326,6.788414,164.24858,427.60703,13.228496,61.976532,110.00484,1254.6058,2020-07-29 06:00:00
74.4,31.6,0.58606774,10.429096,165.1255,431.51212,16.92422,69.700035,136.25432,1253.8086,2020-07-29 12:00:00
74.4,31.6,0.21809115,34.924557,94.84364,690.9348,32.793053,63.91707,109.45627,1258.3118,2020-07-29 15:00:00
74.4,31.6,0.17136727,20.857542,98.43104,489.08334,19.856878,54.2547,96.369545,1256.7343,2020-07-29 18:00:00
74.4,31.6,1.5325569,55.883068,29.966713,976.9723,36.234882,25.501205,41.213936,1261.3358,2020-07-30 21:00:00
74.4,31.6,0.504005,12.000839,169.57367,447.1303,16.487202,50.69289,104.74531,1253.2177,2020-07-30 12:00:00
74.4,31.6,0.44164848,42.354454,80.55306,775.04175,32.189335,25.993721,40.693913,1258.453,2020-07-30 15:00:00
74.4,31.6,0.40247983,32.1765,58.581787,624.7345,20.706415,34.879543,61.804466,1258.2438,2020-07-30 00:00:00
74.4,31.6,2.5533097,18.178963,77.72337,514.3781,15.804088,29.177351,51.404613,1256.4392,2020-07-30 03:00:00
74.4,31.6,0.9036647,9.338754,115.31994,401.33444,12.164639,31.142609,57.528294,1253.7135,2020-07-30 06:00:00
74.4,31.6,0.6803859,6.1634483,148.27214,380.00378,10.594411,35.883236,71.020836,1252.3568,2020-07-30 09:00:00
74.4,31.6,0.9981918,54.5943,43.499817,938.3819,41.291504,19.785295,29.869295,1260.6821,2020-07-30 18:00:00
74.4,31.6,0.5874256,6.3270392,168.48436,381.74423,11.900869,60.998257,122.27922,1253.3201,2020-07-31 09:00:00
74.4,31.6,6.6338143,63.21518,13.409937,1186.6621,50.36556,32.41961,52.7931,1262.7162,2020-07-31 00:00:00
74.4,31.6,2.983225,19.919006,86.19265,552.5995,15.594353,35.5554,65.153824,1256.8263,2020-07-31 03:00:00
74.4,31.6,1.1291543,7.544792,151.4736,404.0486,13.902406,53.313118,103.69329,1254.7179,2020-07-31 06:00:00
74.4,31.6,0.6770435,12.129069,140.67476,424.0042,14.196827,55.600986,105.959984,1254.1055,2020-07-31 12:00:00
74.4,31.6,2.2767267,67.23872,48.90008,1101.2864,55.502663,55.404343,96.33431,1261.3569,2020-07-31 15:00:00
74.4,31.6,25.72835,75.828445,19.411781,1693.661,79.08088,54.53741,91.94227,1263.4615,2020-07-31 18:00:00
74.4,31.6,7.665082,71.75346,17.262346,1304.0576,54.346195,47.443737,76.96696,1261.7843,2020-07-31 21:00:00
74.4,31.6,0.52491236,6.49394,185.8319,428.47797,12.445679,42.21317,69.844315,1253.4022,2020-08-01 09:00:00
74.4,31.6,42.899338,115.33534,4.3288865,2692.3625,105.753876,55.316048,90.18863,1265.6464,2020-08-01 21:00:00
74.4,31.6,6.1564093,61.716465,25.85572,1117.4244,35.695656,45.847954,80.53468,1260.0336,2020-08-01 00:00:00
74.4,31.6,3.3639793,27.297117,69.76539,616.2141,21.818306,37.055126,66.132866,1257.2058,2020-08-01 03:00:00
74.4,31.6,1.0606527,9.17548,148.51714,470.881,13.764531,42.428825,71.319984,1255.1407,2020-08-01 06:00:00
74.4,31.6,0.546342,10.5662565,182.7857,461.51797,17.192724,41.90999,74.03484,1253.8916,2020-08-01 12:00:00
74.4,31.6,35.422054,118.05076,46.90105,2281.3389,156.33235,56.850346,96.31398,1268.3148,2020-08-01 15:00:00
74.4,31.6,108.633835,135.69748,0.98074865,4008.5579,197.86952,66.311966,107.35683,1267.861,2020-08-01 18:00:00
74.4,31.6,1.0745794,10.404675,213.98238,583.49426,23.665953,66.810394,132.46391,1254.825,2020-08-02 06:00:00
74.4,31.6,105.41239,111.36347,0.06225207,3585.304,163.84967,76.623665,133.18823,1267.2178,2020-08-02 21:00:00
74.4,31.6,9.353129,77.818405,13.748632,1398.8572,53.08975,39.93004,70.28496,1263.54,2020-08-02 00:00:00
74.4,31.6,9.699834,46.00317,73.17626,1048.2717,42.31539,50.206364,97.500946,1260.6733,2020-08-02 03:00:00
74.4,31.6,0.43572968,6.0370884,203.14665,422.53415,16.966265,62.788383,141.06541,1252.2415,2020-08-02 09:00:00
74.4,31.6,0.72230506,10.002489,154.9184,390.74973,20.216755,50.475567,113.30685,1252.8464,2020-08-02 12:00:00
74.4,31.6,12.476596,86.9836,40.901062,1477.0171,90.26209,57.169125,109.299034,1265.325,2020-08-02 15:00:00
74.4,31.6,83.93501,105.30302,15.069806,2955.5623,188.04526,69.35632,126.000694,1268.817,2020-08-02 18:00:00
74.4,31.6,0.8416563,7.31366,183.0918,466.92267,19.049133,61.20256,122.665825,1254.2126,2020-08-03 06:00:00
74.4,31.6,52.34327,109.36642,0.37644926,2805.7864,103.84844,72.87427,122.60483,1265.9579,2020-08-03 00:00:00
74.4,31.6,6.7246857,47.845062,88.88677,1163.5316,43.958736,64.89479,119.55322,1260.5012,2020-08-03 03:00:00
74.4,31.6,0.61200607,5.8377085,176.89375,362.96692,16.715307,57.420082,126.40652,1251.2906,2020-08-03 09:00:00
74.4,31.6,1.4399447,15.0434265,122.09533,411.9756,23.307632,37.139835,97.44385,1251.8304,2020-08-03 12:00:00
74.4,31.6,0.33166286,35.11765,87.70655,669.4315,30.61075,60.094276,118.18395,1258.4062,2020-08-03 15:00:00
74.4,31.6,0.8073272,46.451252,54.178173,856.07654,37.572395,69.56522,124.869576,1262.2689,2020-08-03 18:00:00
74.4,31.6,1.1265258,50.257534,38.599903,926.7027,38.239204,66.22729,115.88327,1263.1812,2020-08-03 21:00:00
74.4,31.6,0.60250115,4.843765,157.15627,337.2601,10.858321,54.555096,120.64145,1251.761,2020-08-04 09:00:00
74.4,31.6,5.9938855,56.977367,19.31981,1124.2919,46.103867,64.83407,111.40085,1264.7959,2020-08-04 00:00:00
74.4,31.6,3.4626496,23.81429,76.41112,661.54755,18.137217,56.20206,105.65332,1259.5023,2020-08-04 03:00:00
74.4,31.6,1.0772603,7.1631584,148.96376,401.58264,12.7074995,56.869984,114.2948,1254.2073,2020-08-04 06:00:00
74.4,31.6,0.6462656,10.019636,142.17879,382.5215,15.514844,37.23621,84.1453,1252.9216,2020-08-04 12:00:00
74.4,31.6,23.55259,87.95268,36.940872,1711.8107,103.18023,51.93856,101.5419,1265.7296,2020-08-04 15:00:00
74.4,31.6,135.62212,99.65413,7.8023987,3783.1973,234.41762,66.21085,122.15917,1269.4631,2020-08-04 18:00:00
74.4,31.6,52.05457,74.21869,17.15351,2131.7446,90.95543,46.98764,80.668655,1265.5803,2020-08-04 21:00:00
74.4,31.6,0.45075303,5.4188995,164.72504,363.30676,9.790426,43.233017,87.475716,1253.1462,2020-08-05 09:00:00
74.4,31.6,12.554446,67.02683,17.890762,1382.0321,56.916508,35.021732,60.71429,1264.3022,2020-08-05 00:00:00
74.4,31.6,5.6024776,40.47468,71.0872,919.7002,35.713886,36.285507,69.79557,1259.8536,2020-08-05 03:00:00
74.4,31.6,0.72160876,7.733003,157.27667,426.31067,13.3013315,43.334824,92.353386,1253.9583,2020-08-05 06:00:00
74.4,31.6,1.1014577,16.645477,119.9054,482.95798,16.592766,42.15482,80.008255,1255.5378,2020-08-05 12:00:00
74.4,31.6,0.8424919,52.726994,67.35371,929.97107,44.740578,40.196453,64.0837,1261.2946,2020-08-05 15:00:00
74.4,31.6,0.9669961,56.830822,53.417465,1007.88043,47.41644,50.807858,78.92922,1262.7355,2020-08-05 18:00:00
74.4,31.6,4.007251,67.46148,29.11677,1242.1981,60.889767,65.09993,99.249016,1263.9095,2020-08-05 21:00:00
74.4,31.6,1.4929181,12.399105,154.34247,576.1168,23.000956,63.01344,93.266136,1252.5417,2020-08-06 06:00:00
74.4,31.6,27.100332,79.19823,5.2364626,1908.4374,87.49314,75.47228,114.48504,1266.8828,2020-08-06 00:00:00
74.4,31.6,5.224787,42.342983,85.36457,1084.0143,48.106365,74.49957,112.79657,1259.8093,2020-08-06 03:00:00
74.4,31.6,0.5822031,5.0254583,169.08324,394.62912,12.740506,48.534332,71.44115,1246.9033,2020-08-06 09:00:00
74.4,31.6,1.0319638,9.86465,108.811516,338.07416,13.719978,29.52113,43.172577,1246.9017,2020-08-06 12:00:00
74.4,31.6,28.305891,82.13791,12.982968,1692.9176,96.68596,39.23259,56.800907,1264.2678,2020-08-06 15:00:00
74.4,31.6,8.763198,77.1555,12.582926,1331.4181,63.059814,36.182796,53.461296,1260.041,2020-08-06 18:00:00
74.4,31.6,27.033833,75.3221,2.0766532,1659.8605,79.57068,38.721344,57.428997,1264.4963,2020-08-06 21:00:00
74.4,31.6,0.5931355,4.481698,138.57127,283.68924,9.999604,32.880234,58.52252,1247.7961,2020-08-07 09:00:00
74.4,31.6,13.961176,56.515545,12.305171,1229.2341,51.84944,40.400063,61.13014,1263.2509,2020-08-07 00:00:00
74.4,31.6,2.9785597,18.297178,72.94781,502.34146,20.032215,30.14936,54.915237,1254.3268,2020-08-07 03:00:00
74.4,31.6,0.87654257,5.52482,131.03479,307.62735,12.232183,31.656918,58.044,1250.0228,2020-08-07 06:00:00
74.4,31.6,0.7441003,8.707155,120.050835,316.93808,12.835359,24.358524,46.85478,1248.214,2020-08-07 12:00:00
74.4,31.6,2.4668252,52.145718,43.89474,856.87256,45.69998,26.482895,44.93541,1258.5558,2020-08-07 15:00:00
74.4,31.6,3.890267,54.260986,34.929127,949.11743,46.933884,30.32191,48.127396,1260.6305,2020-08-07 18:00:00
74.4,31.6,11.172088,59.502327,22.663652,1180.8595,56.760796,34.33376,54.37796,1262.796,2020-08-07 21:00:00
74.4,31.6,0.40328062,5.3086514,180.16808,403.33572,12.791199,45.929493,74.70388,1248.769,2020-08-08 09:00:00
74.4,31.6,14.35321,79.5049,11.001278,1552.1299,57.51367,41.692314,63.43446,1262.97,2020-08-08 21:00:00
74.4,31.6,29.652945,55.840866,18.407545,1520.6619,70.2411,39.34491,60.566948,1264.9991,2020-08-08 00:00:00
74.4,31.6,5.8250947,29.753477,86.71165,825.6853,32.902935,40.132393,65.22039,1258.3619,2020-08-08 03:00:00
74.4,31.6,0.7271794,7.3445125,175.26025,461.64,16.876299,44.151062,74.649284,1250.9022,2020-08-08 06:00:00
74.4,31.6,0.35074237,8.899621,170.5913,422.32474,16.714066,42.72609,69.02097,1248.9883,2020-08-08 12:00:00
74.4,31.6,1.4612525,72.85366,48.472427,1184.6676,62.385765,46.58154,72.2358,1261.1779,2020-08-08 15:00:00
74.4,31.6,18.449732,82.895836,15.051493,1674.5438,80.52493,46.715374,71.69489,1263.8944,2020-08-08 18:00:00
74.4,31.6,0.70425266,10.1348505,164.06918,530.1182,15.700195,57.261322,91.46016,1255.1025,2020-08-09 06:00:00
74.4,31.6,0.4286619,51.100395,15.503737,1152.4661,25.461527,50.468185,75.72776,1266.6251,2020-08-09 00:00:00
74.4,31.6,2.7477255,19.821749,85.57882,736.74976,14.711543,44.991116,69.08337,1261.7871,2020-08-09 03:00:00
74.4,31.6,1.0689565,15.540516,202.02182,636.40265,25.679188,61.00369,94.510086,1252.6891,2020-08-09 09:00:00
74.4,31.6,0.73254114,24.310612,211.04404,833.60846,36.042427,95.63032,149.72221,1253.7976,2020-08-09 12:00:00
74.4,31.6,0.046654236,29.059782,118.67734,869.5279,22.70613,87.15582,130.97949,1259.9387,2020-08-09 15:00:00
74.4,31.6,0.077710636,20.619986,83.96105,645.6489,15.115555,67.29101,100.85951,1261.0294,2020-08-09 18:00:00
74.4,31.6,0.04240661,19.163723,69.734085,549.2459,8.227301,59.527744,88.27596,1259.9954,2020-08-09 21:00:00
74.4,31.6,0.6951481,10.972404,144.3007,484.02844,13.532235,35.948692,53.09642,1252.8032,2020-08-10 09:00:00
74.4,31.6,2.1371818,56.81749,24.449606,952.6149,29.833782,30.013992,43.94244,1259.4569,2020-08-10 21:00:00
74.4,31.6,7.3692107,51.511303,36.220585,1052.475,29.78909,51.112293,75.03561,1259.3572,2020-08-10 00:00:00
74.4,31.6,3.1219344,26.105816,58.49661,635.0459,16.799982,34.656506,50.428078,1255.9425,2020-08-10 03:00:00
74.4,31.6,2.0650766,15.634757,106.46459,520.0933,16.376194,30.8443,44.90394,1254.0245,2020-08-10 06:00:00
74.4,31.6,0.6544475,14.602092,134.08836,466.2549,15.625003,46.67471,69.41134,1252.0316,2020-08-10 12:00:00
74.4,31.6,1.2239773,53.144325,52.873116,911.0601,43.95727,42.05594,61.616596,1259.4276,2020-08-10 15:00:00
74.4,31.6,7.2916045,62.370693,20.925156,1123.3475,54.021984,37.69084,55.08236,1262.193,2020-08-10 18:00:00
74.4,31.6,0.62683797,7.5407143,188.3055,525.59155,14.491989,41.018475,59.931057,1252.4708,2020-08-11 09:00:00
74.4,31.6,16.021832,56.14506,16.046772,1292.0927,52.875835,34.335636,50.711624,1262.9418,2020-08-11 00:00:00
74.4,31.6,5.282513,33.37759,65.362526,892.2549,29.393702,33.261753,49.264366,1259.7179,2020-08-11 03:00:00
74.4,31.6,1.0955042,10.895665,150.41481,539.6898,17.042305,35.091366,51.43971,1253.3551,2020-08-11 06:00:00
74.4,31.6,0.5251387,12.951298,175.98021,551.7311,21.00723,62.45909,92.371346,1252.8933,2020-08-11 12:00:00
74.4,31.6,34.11504,108.06137,36.674587,2280.776,141.73293,73.37883,107.64121,1267.7147,2020-08-11 15:00:00
74.4,31.6,25.54953,98.45629,15.91188,2109.8193,96.54516,65.00829,95.097206,1263.961,2020-08-11 18:00:00
74.4,31.6,16.752213,78.81938,17.942314,1552.3708,55.246414,44.429733,66.51696,1261.7025,2020-08-11 21:00:00
74.4,31.6,0.21342573,25.269026,74.62878,483.0145,18.236654,38.20766,63.10104,1257.7233,2020-08-12 21:00:00
74.4,31.6,0.9637233,13.184935,122.39831,386.63245,20.465485,66.157585,135.19548,1253.5249,2020-08-12 12:00:00
74.4,31.6,2.1545553,56.418743,46.757233,959.3931,48.97191,73.10266,134.25502,1260.9146,2020-08-12 15:00:00
74.4,31.6,1.6480783,55.999702,41.246185,926.35315,26.048952,31.137663,48.40927,1259.266,2020-08-12 00:00:00
74.4,31.6,3.2178888,26.828442,70.971146,579.4069,20.7298,24.699867,43.884785,1256.3555,2020-08-12 03:00:00
74.4,31.6,1.1171601,7.695432,143.45584,384.681,15.020993,38.72211,70.186356,1253.4624,2020-08-12 06:00:00
